panjang_url,jumlah_titik,jumlah_strip,jumlah_digit,ada_at,ada_https,UsingIP,ShortURL,Redirecting//,PrefixSuffix-,SubDomains,HTTPSDomainURL,jumlah_kata_sensitif,label
21,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
40,2,0,0,0,1,0,0,0,0,0,0,0,1
83,3,0,9,0,1,0,0,0,0,1,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,5,0,1,0,0,0,0,1,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
28,1,1,0,0,1,0,0,0,1,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
115,1,0,31,0,1,0,0,0,0,0,0,0,1
30,1,1,0,0,1,0,0,0,1,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
48,2,0,0,0,1,0,0,0,0,0,0,0,1
83,3,0,8,0,1,0,0,0,0,1,0,0,1
190,3,2,17,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,1,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,4,18,0,1,0,0,0,0,0,0,0,1
52,2,0,1,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,19,0,1,0,0,0,0,0,0,0,1
39,2,0,0,0,1,0,0,0,0,0,0,0,1
253,10,1,35,0,0,1,0,1,0,1,0,2,1
34,2,1,0,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
357,2,4,66,0,1,0,0,0,0,0,0,0,1
324,2,1,41,0,1,0,0,0,0,0,0,1,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,0
30,2,1,0,0,1,0,0,0,1,0,0,0,1
42,1,1,0,0,1,0,0,0,0,0,0,0,1
49,2,1,4,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,1,0,0,0,0,0,0,0,1
143,2,1,16,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
32,2,1,4,0,1,0,0,0,1,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,0,0,0,0,0,0,1
83,3,0,13,0,1,0,0,0,0,1,0,0,1
17,1,0,2,0,1,0,0,0,0,0,0,0,0
64,3,1,22,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,1,0,1,0,0,0,0,0,0,0,1
113,2,0,9,0,1,0,0,0,0,0,0,0,1
26,2,0,0,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
20,2,0,1,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
156,2,13,7,0,1,0,0,0,1,0,0,0,1
36,2,0,2,0,1,0,0,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
57,2,1,2,0,1,0,0,0,1,0,0,0,1
36,2,1,6,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
51,3,0,1,0,1,0,0,0,0,1,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
26,2,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
26,2,0,1,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,1,0,0,0,0,0,1
24,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,18,0,1,0,0,0,0,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
31,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
39,2,0,15,0,1,0,0,0,0,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,4,0,0,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
123,2,2,13,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
74,3,2,22,0,0,0,0,0,1,0,0,0,1
173,2,1,14,0,1,0,0,0,0,0,0,0,1
31,2,1,0,0,1,0,0,0,1,0,0,0,0
46,2,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,2,0,1,0,1,0,0,0,0,0,1
20,2,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,19,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,1,0,0,0,0,0,0
34,2,2,6,0,1,0,0,0,1,0,0,0,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
13,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,22,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
36,2,0,1,0,1,0,0,0,0,0,0,0,1
27,1,0,1,0,1,0,0,0,0,0,0,0,1
35,2,2,1,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
68,3,4,21,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,18,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
38,2,0,18,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
38,2,0,2,0,1,0,0,0,0,0,0,0,1
51,3,0,2,0,1,0,0,0,0,1,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,1
90,2,0,12,0,1,0,0,0,0,0,0,0,1
18,1,0,2,0,1,0,0,0,0,0,0,0,0
175,2,3,19,0,1,0,0,0,0,0,0,0,1
29,2,0,0,0,1,0,0,0,0,0,0,0,1
87,2,2,8,0,1,0,0,0,0,0,0,0,1
27,2,0,3,0,1,0,0,0,0,0,0,0,1
181,3,2,18,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
37,3,0,0,0,1,0,0,0,0,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,3,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,1,0,1,0,0,0,0,1,0,0,1
25,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,1,0,0,1,0,0,0,1,0,0,0,0
24,2,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,23,0,1,0,0,0,1,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
75,2,1,24,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
62,3,1,25,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,1
51,3,0,0,0,1,0,0,0,0,1,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,0,0,0,1,0,0,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,22,0,1,0,0,0,1,0,0,0,1
23,2,0,2,0,1,0,0,0,0,0,0,0,1
30,1,1,0,0,1,0,0,0,1,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
30,2,1,2,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,1,1
38,2,0,2,0,1,0,0,0,0,0,0,0,1
26,2,0,7,0,0,0,0,0,0,0,0,0,1
190,3,2,23,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
36,2,0,0,0,1,0,0,0,0,0,0,0,1
83,3,0,7,0,1,0,0,0,0,1,0,0,1
20,1,0,2,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
44,2,2,0,0,1,0,0,0,1,0,0,1,1
23,2,0,1,0,1,0,0,0,0,0,0,0,1
131,2,1,20,0,1,0,0,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,4,11,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,4,0,1,0,0,0,0,1,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
190,3,3,15,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
19,2,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,22,0,1,0,0,0,1,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
36,1,0,0,0,0,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,4,0,1,0,0,0,0,1,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,1,0,1,0,0,0,1,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
14,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
22,2,0,0,0,1,0,0,0,0,0,0,0,0
40,2,1,4,0,1,0,0,0,1,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,2,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,1,0,0,0,0,0,0,0,1
26,2,1,0,0,1,0,0,0,1,0,0,0,0
23,1,0,1,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
34,4,0,0,0,0,0,0,0,0,1,0,0,1
34,2,0,0,0,1,0,1,0,0,0,0,0,1
44,2,0,6,0,1,0,0,0,0,0,0,0,1
22,1,0,1,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,1,0,0,0,0,0,0
31,2,1,0,0,1,0,0,0,1,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
101,2,2,10,0,1,0,0,0,1,0,0,0,1
20,2,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
174,2,3,21,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
39,2,0,15,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
31,2,1,2,0,1,0,0,0,1,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
45,2,1,0,0,1,0,0,0,1,0,0,0,1
175,2,1,20,0,1,0,0,0,0,0,0,0,1
41,2,0,0,0,1,0,0,0,0,0,0,1,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
33,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
51,3,0,4,0,1,0,0,0,0,1,0,0,1
55,2,0,4,0,1,0,0,1,0,0,0,2,1
29,1,2,0,0,1,0,0,0,1,0,0,0,0
42,2,0,2,0,1,0,1,0,0,0,0,0,1
31,2,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,3,0,1,0,1,0,0,0,0,0,1
190,3,3,19,0,1,0,0,0,0,0,0,0,1
75,2,1,17,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,1,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
73,3,0,0,0,0,0,0,0,0,0,0,1,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,11,0,1,0,0,0,0,1,0,0,1
96,3,1,26,0,1,0,0,0,1,0,0,0,1
58,5,0,0,1,1,0,0,0,0,1,0,0,1
16,1,0,3,0,1,0,0,0,0,0,0,0,0
25,2,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
61,3,1,20,0,1,0,0,0,1,0,0,0,1
45,2,0,0,0,1,0,0,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
30,1,0,0,0,1,0,0,0,0,0,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
75,2,1,24,0,1,0,0,0,1,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
190,3,1,17,0,1,0,0,0,0,0,0,0,1
84,2,0,8,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
49,2,1,0,0,1,0,0,0,1,0,0,0,1
175,2,1,23,0,1,0,0,0,0,0,0,0,1
53,4,0,3,0,0,0,0,0,0,1,0,0,1
26,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,0,1,0,0,0,0,0,0,0,1
31,2,1,6,0,1,0,0,0,1,0,0,0,1
20,2,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
47,2,2,0,0,1,0,0,0,0,0,0,0,1
258,2,4,56,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,1
30,2,0,0,0,1,0,0,0,0,0,0,0,1
101,4,1,11,0,0,0,0,0,0,0,0,0,1
50,3,1,0,0,1,0,0,0,1,0,0,0,1
28,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,1,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
35,1,4,0,0,1,0,1,0,1,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,1,3,0,1,0,0,0,1,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,0,0,1,0,0,0,1,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,1,1,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
178,3,6,20,0,1,0,0,0,0,0,0,0,1
23,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,1,0,0,0,0,0,0
175,2,1,22,0,1,0,0,0,0,0,0,0,1
18,1,0,1,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,1,16,0,1,0,0,0,0,0,0,0,1
62,3,1,22,0,1,0,0,0,1,0,0,0,1
41,3,0,1,0,1,0,1,0,0,0,0,0,1
296,3,11,39,0,1,0,0,0,0,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
44,2,0,0,0,1,0,0,0,0,0,0,0,1
38,2,0,0,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,16,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,3,0,1,0,0,0,0,1,0,0,1
22,1,0,1,0,1,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
37,2,2,6,0,1,0,0,0,1,0,0,0,1
22,2,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,9,0,1,0,0,0,0,1,0,0,1
48,3,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
62,3,1,18,0,1,0,0,0,1,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,2,0,1,0,0,0,0,0,0,0,1
47,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
83,3,0,12,0,1,0,0,0,0,1,0,0,1
32,1,0,5,0,1,0,0,0,0,0,0,0,1
21,2,0,0,0,1,0,0,0,0,0,0,0,0
27,2,0,3,0,1,0,0,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
95,4,0,4,0,1,0,0,0,0,1,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
238,3,3,26,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0,0,0,1,0,0,0,0,0,0,0,0
109,3,2,8,0,1,0,0,0,0,0,0,0,1
22,1,0,2,0,1,0,1,0,0,0,0,0,1
23,1,0,3,0,1,0,1,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,1,0,1,0,0,0,0,0,0,0,0
25,1,0,0,0,1,0,0,0,0,0,0,0,0
25,1,0,1,0,1,0,0,0,0,0,0,0,0
34,2,0,0,0,1,0,0,0,0,0,0,0,1
15,1,0,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,4,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
24,1,0,0,0,1,0,0,0,0,0,0,0,0
18,1,0,0,0,1,0,0,0,0,0,0,0,0
61,3,1,20,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
31,1,0,0,0,1,0,0,0,0,0,0,0,0
178,3,3,15,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
64,2,4,22,0,1,0,0,0,0,0,0,0,1
29,2,1,0,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
50,2,1,12,0,1,0,0,0,1,0,0,0,1
37,2,0,0,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,1,0,0,0,0,0,0
16,1,0,0,0,1,0,0,0,0,0,0,0,0
39,1,1,0,0,1,0,0,0,1,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
32,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,1,13,0,1,0,0,0,0,0,0,0,1
35,2,1,0,0,1,0,0,0,1,0,0,0,1
23,1,0,1,0,1,0,1,0,0,0,0,0,1
23,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,2,20,0,1,0,0,0,0,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,1,0,1,0,1,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,2,0,1,0,1,0,0,0,0,0,1
59,2,1,5,0,1,0,0,0,1,0,0,0,1
30,2,0,2,0,1,0,0,0,0,0,0,0,1
23,1,0,1,0,1,0,1,0,0,0,0,0,1
18,1,0,0,0,1,0,0,0,0,0,0,0,0
23,2,0,1,0,1,0,0,0,0,0,0,0,1
28,1,0,0,0,1,0,0,0,0,0,0,0,0
28,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
27,1,0,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,0,1,0,0,0,0,0,0,0,1
66,3,2,23,0,1,0,0,0,1,0,0,0,1
175,2,3,19,0,1,0,0,0,0,0,0,0,1
36,2,0,1,0,1,0,0,0,0,0,0,0,1
45,3,1,0,0,1,0,0,0,1,0,0,0,1
175,2,2,18,0,1,0,0,0,0,0,0,0,1
190,3,1,14,0,1,0,0,0,0,0,0,0,1
17,1,0,1,0,1,0,0,0,0,0,0,0,0
87,2,3,16,0,1,0,0,0,0,0,0,0,1
36,2,1,3,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,2,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,1,0,0,1,0,0,0,1,0,0,0,1
21,1,0,0,0,1,0,0,0,0,0,0,0,0
22,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
30,2,0,2,0,1,0,0,0,0,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,1,0,0,0,0,0,0
34,2,0,6,0,1,0,0,0,0,0,0,0,1
20,1,0,4,0,1,0,0,0,0,0,0,0,0
175,2,2,18,0,1,0,0,0,0,0,0,0,1
23,1,1,0,0,1,0,0,0,1,0,0,0,0
38,2,1,0,0,1,0,0,0,1,0,0,0,1
30,1,0,0,0,1,0,0,0,0,0,0,0,0
99,3,1,24,0,1,0,0,0,0,0,0,0,1
30,2,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
175,2,3,16,0,1,0,0,0,0,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
21,1,1,0,0,1,0,0,0,1,0,0,0,1
28,2,0,2,0,1,0,0,0,0,0,0,0,1
21,1,1,0,0,1,0,1,0,1,0,0,0,0
24,1,2,0,0,1,0,0,0,1,0,0,0,0
28,1,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0,0,0,1,0,0,0,0,0,0,0,0
26,2,1,0,0,1,0,0,0,1,0,0,0,0
27,1,0,0,0,1,0,1,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,0
105,1,1,20,0,1,0,0,0,0,0,0,0,1
22,1,0,3,0,1,0,1,0,0,0,0,0,1
31,1,3,0,0,1,0,0,0,1,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
19,1,0,0,0,1,0,0,0,0,0,0,0,0
51,3,0,4,0,1,0,0,0,0,1,0,0,1
84,2,0,9,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
84,2,0,10,0,1,0,0,0,0,0,0,0,1
40,2,0,0,0,1,0,0,0,0,0,0,0,1
19,1,0,0,0,1,0,0,0,0,0,0,0,0
20,1,0,0,0,1,0,0,0,0,0,0,0,0
43,2,0,0,0,1,0,0,0,0,0,0,0,1
24,2,0,0,0,1,0,0,0,0,0,0,0,1
175,2,1,18,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
39,2,0,0,0,1,0,0,0,0,0,0,0,0
23,1,0,0,0,1,0,0,0,0,0,0,0,0
43,2,0,7,0,1,0,0,0,0,0,0,0,1
22,1,0,0,0,1,0,0,0,0,0,0,0,0
40,2,0,3,0,1,0,0,0,0,0,0,0,1
28,2,1,0,0,1,0,0,0,1,0,0,0,1
21,1,1,1,0,1,0,0,0,1,0,0,0,1
41,2,0,0,0,1,0,0,0,0,0,0,0,1
16,1,0,0,0,1,0,0,0,0,0,0,0,0
41,2,0,0,0,1,0,0,0,0,0,0,0,1
17,1,0,0,0,1,0,0,0,0,0,0,0,0
29,1,0,0,0,1,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
29,2,1,7,0,0,0,0,0,1,0,0,0,1
51,3,0,2,0,1,0,0,0,0,1,0,0,1
60,2,1,8,0,1,0,0,0,1,0,0,0,1
14,1,0,0,0,1,0,0,0,0,0,0,0,0
335,7,2,84,0,1,0,0,0,1,0,0,0,1
47,2,0,3,0,0,0,0,0,0,0,0,0,1
20,1,0,0,0,1,0,0,0,0,0,0,0,0
18,2,0,0,0,1,0,0,0,0,0,0,0,0
26,1,2,0,0,1,0,0,0,1,0,0,0,1
25,1,0,0,0,1,0,0,0,0,0,0,0,0
